# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1147651	1148691	+	KOIAIB_01154	588.0	9.9e-212	0.951	0.896	0.936	UniRef:UniRef50_A4W9A4
contig_1	cds	1148759	1149712	+	KOIAIB_01155	484.0	5.8e-172	1.0	0.952	0.770	UniRef:UniRef50_Q7VR18
contig_1	cds	1149728	1150657	+	KOIAIB_01156	478.0	6.5e-169	0.997	0.851	0.795	UniRef:UniRef50_P0AAI9
contig_1	cds	1150670	1151404	+	KOIAIB_01157	298.0	3.8e-100	0.996	0.847	0.671	UniRef:UniRef50_P43713
contig_1	cds	1151615	1151851	+	KOIAIB_01158	108.0	6.5e-31	0.974	1.0	0.737	UniRef:UniRef50_Q24U44
contig_1	cds	1151939	1153180	+	KOIAIB_01159	652.0	5.6e-236	0.855	0.981	0.946	UniRef:UniRef50_A0A379TCS4
contig_1	cds	1153300	1154109	+	KOIAIB_01160	343.0	6.8e-118	1.0	0.993	0.632	UniRef:UniRef50_A0A085JD68
contig_1	cds	1154112	1155134	+	KOIAIB_01161	663.0	2.2e-241	0.997	0.876	0.988	UniRef:UniRef50_P28306
contig_1	cds	1155124	1155765	+	KOIAIB_01162	251.0	3.7e-83	0.981	0.882	0.627	UniRef:UniRef50_O69169
contig_1	cds	1155762	1156766	+	KOIAIB_01163	427.0	5.0e-149	1.003	0.980	0.630	UniRef:UniRef50_P28631
contig_1	cds	1156777	1157574	+	KOIAIB_01164	533.0	1.2e-192	1.0	0.930	1.0	UniRef:UniRef50_P0AFQ7
contig_1	cds	1157869	1159302	+	KOIAIB_01165	695.0	1.3e-251	1.0	1.255	0.797	UniRef:UniRef50_A0A379WW78
contig_1	cds	1159362	1161551	-	KOIAIB_01166	793.0	6.2e-280	0.999	0.944	0.533	UniRef:UniRef50_P16869
contig_1	cds	1161885	1162244	+	KOIAIB_01167	157.0	4.9e-49	0.933	0.874	0.658	UniRef:UniRef50_B2FR77
contig_1	cds	1162247	1162624	+	KOIAIB_01168	179.0	1.7e-57	0.888	0.822	0.748	UniRef:UniRef50_V5TZW7
contig_1	cds	1162638	1163279	+	KOIAIB_01169	216.0	2.5e-69	1.113	0.992	0.616	UniRef:UniRef50_P0AB38
contig_1	cds	1163260	1164084	+	KOIAIB_01170	349.0	5.9e-120	0.974	0.921	0.648	UniRef:UniRef50_P75948
contig_1	cds	1164095	1165120	+	KOIAIB_01171	589.0	1.1e-212	1.023	0.997	0.865	UniRef:UniRef50_B5XXG4
contig_1	cds	1165143	1165685	+	KOIAIB_01172	361.0	1.9e-127	1.0	0.841	0.944	UniRef:UniRef50_P0A8E1
contig_1	cds	1166085	1167389	+	KOIAIB_01173	703.0	1.0e-253	1.161	1.0	0.738	UniRef:UniRef50_P44856
contig_1	cds	1167599	1168138	+	KOIAIB_01174	262.0	3.3e-88	1.0	0.848	0.799	UniRef:UniRef50_A0A653E6B2
contig_1	cds	1168200	1168895	-	KOIAIB_01175	271.0	2.0e-90	0.978	0.869	0.606	UniRef:UniRef50_P75952
contig_1	cds	1169073	1169330	+	KOIAIB_01176	144.0	1.1e-44	1.0	0.867	0.894	UniRef:UniRef50_D8MRQ4
contig_1	cds	1169412	1170371	-	KOIAIB_01177	627.0	9.8e-228	1.0	0.846	0.994	UniRef:UniRef50_P75954
contig_1	cds	1170518	1174012	-	KOIAIB_01178	1406.0	0.0	1.019	0.992	0.597	UniRef:UniRef50_W0Q269
contig_1	cds	1174092	1175165	-	KOIAIB_01179	560.0	1.9e-200	0.927	0.880	0.934	UniRef:UniRef50_P75955
contig_1	cds	1175427	1176626	+	KOIAIB_01180	520.0	1.0e-182	1.003	0.903	0.693	UniRef:UniRef50_A0A1B9KKP0
contig_1	cds	1176619	1177320	+	KOIAIB_01181	401.0	2.9e-142	0.906	1.0	0.986	UniRef:UniRef50_A0A377TS80
contig_1	cds	1177326	1178564	+	KOIAIB_01182	750.0	2.4e-273	0.947	0.846	1.0	UniRef:UniRef50_P75958
contig_1	cds	1178593	1179504	+	KOIAIB_01183	409.0	2.0e-142	1.0	0.915	0.640	UniRef:UniRef50_P44554
contig_1	cds	1179520	1180359	+	KOIAIB_01184	399.0	4.8e-139	0.964	0.871	0.714	UniRef:UniRef50_P75960
contig_1	cds	1180479	1181267	-	KOIAIB_01185	456.0	3.2e-162	1.0	0.885	0.893	UniRef:UniRef50_P75961
contig_1	cds	1181264	1181725	-	KOIAIB_01186	303.0	8.9e-106	1.0	0.916	0.954	UniRef:UniRef50_P75962
contig_1	cds	1181783	1182829	-	KOIAIB_01187	649.0	8.2e-236	1.101	1.0	0.830	UniRef:UniRef50_P0AFK9
contig_1	cds	1182826	1183620	-	KOIAIB_01188	466.0	4.8e-166	0.973	0.877	0.977	UniRef:UniRef50_P0AFK6
contig_1	cds	1183617	1184474	-	KOIAIB_01189	371.0	4.8e-128	0.993	0.925	0.678	UniRef:UniRef50_P0AFK4
contig_1	cds	1184458	1185594	-	KOIAIB_01190	616.0	5.0e-223	0.847	0.994	0.994	UniRef:UniRef50_A0A379TF17
contig_1	cds	1185844	1187070	+	KOIAIB_01191	563.0	1.4e-199	1.0	0.899	0.657	UniRef:UniRef50_Q0TV42
contig_1	cds	1187119	1188240	-	KOIAIB_01192	649.0	1.1e-234	0.930	0.830	0.859	UniRef:UniRef50_P27431
contig_1	cds	1188316	1189776	-	KOIAIB_01193	911.0	0.0	0.979	0.908	0.998	UniRef:UniRef50_P0DM80
contig_1	cds	1189776	1190447	-	KOIAIB_01194	262.0	3.0e-87	1.0	0.941	0.596	UniRef:UniRef50_A0A376L661
contig_1	cds	1190616	1191986	-	KOIAIB_01195	792.0	2.6e-288	1.110	1.0	0.796	UniRef:UniRef50_G2LPC5
contig_1	cds	1191990	1192631	-	KOIAIB_01196	390.0	6.3e-138	1.164	1.0	0.859	UniRef:UniRef50_P25746
contig_1	cds	1192667	1193773	-	KOIAIB_01197	598.0	1.7e-214	0.976	0.857	0.799	UniRef:UniRef50_P25745
contig_1	cds	1193827	1194288	-	KOIAIB_01198	220.0	1.6e-72	0.993	0.844	0.671	UniRef:UniRef50_E0SDF4
contig_1	cds	1194298	1194951	-	KOIAIB_01199	364.0	1.3e-127	0.991	0.931	0.823	UniRef:UniRef50_A0A068R127
contig_1	cds	1195123	1196373	+	KOIAIB_01200	606.0	1.2e-215	1.135	0.950	0.667	UniRef:UniRef50_A0A5A4WIX0
contig_1	cds	1196867	1197532	-	KOIAIB_01201	442.0	1.2e-158	1.0	1.0	1.0	UniRef:UniRef50_P75967
contig_1	cds	1197533	1198228	-	KOIAIB_01202	284.0	1.9e-95	0.996	0.888	0.604	UniRef:UniRef50_P75968
contig_1	cds	1198695	1199588	+	KOIAIB_01203	325.0	4.9e-110	0.987	0.980	0.546	UniRef:UniRef50_P11072
contig_1	cds	1199679	1200806	-	KOIAIB_01204	616.0	1.4e-221	1.101	0.995	0.748	UniRef:UniRef50_P75969
contig_1	cds	1200787	1201032	-	KOIAIB_01205	126.0	6.7e-38	0.926	0.872	0.787	UniRef:UniRef50_A0A2X5P842
contig_1	cds	1201497	1201838	+	KOIAIB_01206	226.0	2.7e-76	1.0	0.904	0.973	UniRef:UniRef50_P75972
contig_1	cds	1201776	1202084	-	KOIAIB_01207	-	-	-	-	-	-
contig_1	cds	1202259	1202933	-	KOIAIB_01208	472.0	3.9e-170	1.0	0.961	0.996	UniRef:UniRef50_P75974
contig_1	cds	1203024	1203224	+	KOIAIB_01209	-	-	-	-	-	-
contig_1	cds	1203268	1203825	+	KOIAIB_01210	341.0	3.5e-119	1.0	0.837	0.930	UniRef:UniRef50_P75976
contig_1	cds	1203822	1204160	+	KOIAIB_01211	-	-	-	-	-	-
contig_1	cds	1204170	1205537	+	KOIAIB_01212	-	-	-	-	-	-
contig_1	cds	1205549	1205731	+	KOIAIB_01213	-	-	-	-	-	-
contig_1	cds	1205731	1206204	+	KOIAIB_01214	-	-	-	-	-	-
contig_1	cds	1206173	1206922	+	KOIAIB_01215	-	-	-	-	-	-
contig_1	cds	1206913	1207497	+	KOIAIB_01216	258.0	1.5e-86	1.0	1.005	0.639	UniRef:UniRef50_A0AA86IQC6
contig_1	cds	1207501	1208130	+	KOIAIB_01217	205.0	6.5e-65	0.995	0.889	0.606	UniRef:UniRef50_W1ETD8
contig_1	cds	1208171	1208545	+	KOIAIB_01218	202.0	2.7e-67	0.815	1.0	0.990	UniRef:UniRef50_A0A376WPX8
contig_1	cds	1208517	1209119	-	KOIAIB_01219	331.0	7.8e-115	1.185	0.992	0.730	UniRef:UniRef50_P09153
contig_1	cds	1209119	1209655	-	KOIAIB_01220	330.0	1.4e-115	1.0	0.957	0.871	UniRef:UniRef50_A0A0F7LCR3
contig_1	cds	1209685	1210239	+	KOIAIB_01221	284.0	6.3e-97	0.995	0.859	0.776	UniRef:UniRef50_A0A2P0AZE3
contig_1	cds	1210346	1211179	+	KOIAIB_01222	417.0	5.5e-146	1.0	0.852	0.697	UniRef:UniRef50_P24200
contig_1	cds	1211413	1211577	+	KOIAIB_01223	92.8	1.6e-25	0.926	1.0	0.880	UniRef:UniRef50_A0A9Q9SAK9
contig_1	cds	1212703	1213107	-	KOIAIB_01224	271.0	2.9e-93	1.0	0.838	1.0	UniRef:UniRef50_P75988
contig_1	cds	1213328	1214059	-	KOIAIB_01225	494.0	1.9e-177	0.996	0.812	0.996	UniRef:UniRef50_P75989
contig_1	cds	1214264	1215475	-	KOIAIB_01226	541.0	2.6e-191	1.002	0.955	0.671	UniRef:UniRef50_A0A285B0Z6
contig_1	cds	1215789	1216025	+	KOIAIB_01227	135.0	1.5e-41	0.859	0.848	1.0	UniRef:UniRef50_A0A377K7Z3
contig_1	cds	1216369	1216635	+	KOIAIB_01228	150.0	3.3e-47	0.909	0.800	1.0	UniRef:UniRef50_A0A377K7N7
contig_1	cds	1216748	1216996	+	KOIAIB_01229	155.0	2.1e-49	0.988	0.890	0.988	UniRef:UniRef50_P75994
contig_1	cds	1217328	1218851	+	KOIAIB_01230	980.0	0.0	1.0	0.877	0.986	UniRef:UniRef50_P75995
contig_1	cds	1218983	1219201	+	KOIAIB_01231	113.0	3.7e-33	0.875	0.829	0.984	UniRef:UniRef50_A0A7H9K3Q3
contig_1	cds	1219601	1221121	+	KOIAIB_01232	-	-	-	-	-	-
contig_1	cds	1221206	1222222	+	KOIAIB_01233	620.0	2.4e-224	0.929	0.831	0.965	UniRef:UniRef50_UPI0030C6F64E
contig_1	cds	1222305	1222634	-	KOIAIB_01234	140.0	9.4e-43	1.0	1.0	0.642	UniRef:UniRef50_C5BD74
contig_1	cds	1222644	1222928	-	KOIAIB_01235	-	-	-	-	-	-
contig_1	cds	1224279	1224545	-	KOIAIB_01236	117.0	3.5e-34	0.977	0.925	0.709	UniRef:UniRef50_P0A734
contig_1	cds	1224549	1225361	-	KOIAIB_01237	452.0	1.6e-160	0.996	0.903	0.851	UniRef:UniRef50_C4K837
contig_1	cds	1225385	1226080	-	KOIAIB_01238	354.0	1.6e-123	1.013	1.0	0.769	UniRef:UniRef50_A0A2X4T9B7
contig_1	cds	1226600	1226968	+	KOIAIB_01239	216.0	2.3e-72	0.951	0.943	0.914	UniRef:UniRef50_A0A377DDM5
contig_1	cds	1227071	1227472	-	KOIAIB_01240	165.0	6.5e-52	1.0	1.0	0.617	UniRef:UniRef50_UPI000BE620B4
contig_1	cds	1227714	1228007	+	KOIAIB_01241	104.0	1.1e-28	0.918	0.832	0.539	UniRef:UniRef50_Q15S25
contig_1	cds	1228079	1228738	+	KOIAIB_01242	392.0	3.7e-138	1.0	0.823	0.854	UniRef:UniRef50_P76004
contig_1	cds	1228830	1229276	+	KOIAIB_01243	295.0	8.3e-103	0.973	0.980	0.910	UniRef:UniRef50_A0A7L6CKX3
contig_1	cds	1229483	1230394	-	KOIAIB_01244	576.0	4.4e-208	1.0	0.851	1.0	UniRef:UniRef50_P77335
contig_1	ncRNA	1230629	1230707	+	KOIAIB_01245	112.0	1.2e-19	-	-	-	RFAM:RF00119
contig_1	cds	1230767	1231186	+	KOIAIB_01246	196.0	6.4e-64	0.986	0.919	0.701	UniRef:UniRef50_A0A2X2GI67
contig_1	cds	1231186	1232454	+	KOIAIB_01247	708.0	3.1e-256	1.005	0.896	0.821	UniRef:UniRef50_P22494
contig_1	cds	1232500	1233030	-	KOIAIB_01248	320.0	6.1e-112	1.0	1.0	0.847	UniRef:UniRef50_M4U622
contig_1	cds	1233176	1234717	-	KOIAIB_01249	841.0	1.8e-305	0.998	0.869	0.854	UniRef:UniRef50_P0AFA7
contig_1	cds	1234938	1235657	+	KOIAIB_01250	286.0	6.3e-96	0.983	0.907	0.596	UniRef:UniRef50_D4ZL83
contig_1	cds	1235709	1237241	-	KOIAIB_01251	730.0	7.6e-263	0.971	0.956	0.705	UniRef:UniRef50_Q5P166
contig_1	cds	1237571	1238869	+	KOIAIB_01252	617.0	1.3e-220	1.028	1.002	0.689	UniRef:UniRef50_D3VHC6
contig_1	cds	1238879	1239949	+	KOIAIB_01253	421.0	2.2e-145	1.045	0.984	0.570	UniRef:UniRef50_A0A376TI24
contig_1	cds	1240335	1242071	-	KOIAIB_01254	732.0	3.4e-260	0.993	0.878	0.672	UniRef:UniRef50_Q87KV8
contig_1	cds	1242166	1243080	-	KOIAIB_01255	588.0	1.1e-212	1.164	1.0	0.847	UniRef:UniRef50_P76008
contig_1	cds	1243180	1243791	+	KOIAIB_01256	409.0	1.1e-145	1.0	0.842	0.990	UniRef:UniRef50_P0C960
contig_1	cds	1243793	1244527	-	KOIAIB_01257	-	-	-	-	-	-
contig_1	cds	1244728	1244982	+	KOIAIB_01258	147.0	3.0e-46	0.917	0.906	1.0	UniRef:UniRef50_A0A653L0T6
contig_1	cds	1245160	1245600	+	KOIAIB_01259	287.0	1.4e-99	1.041	1.0	0.954	UniRef:UniRef50_A0A0A6T7W7
contig_1	cds	1245679	1247376	-	KOIAIB_01260	862.0	1.4e-311	0.979	0.819	0.743	UniRef:UniRef50_P13482
contig_1	cds	1247696	1249114	-	KOIAIB_01261	536.0	3.2e-187	1.083	1.006	0.607	UniRef:UniRef50_P37349
contig_1	cds	1249125	1249757	-	KOIAIB_01262	397.0	1.3e-140	1.0	0.890	0.976	UniRef:UniRef50_P76014
contig_1	cds	1249768	1250838	-	KOIAIB_01263	711.0	4.0e-260	1.0	0.939	0.992	UniRef:UniRef50_P76015
contig_1	cds	1251066	1252985	+	KOIAIB_01264	757.0	2.5e-269	0.978	0.981	0.611	UniRef:UniRef50_A0A1B7L0M3
contig_1	cds	1253085	1255952	-	KOIAIB_01265	946.0	0.0	1.034	0.993	0.549	UniRef:UniRef50_P76017
contig_1	cds	1256297	1256476	+	KOIAIB_01266	-	-	-	-	-	-
contig_1	cds	1256721	1257812	-	KOIAIB_01267	509.0	3.8e-180	1.0	0.973	0.686	UniRef:UniRef50_P57288
contig_1	cds	1257929	1258513	-	KOIAIB_01268	278.0	3.7e-94	0.985	0.816	0.702	UniRef:UniRef50_P0A7D1
contig_1	cds	1258791	1259069	+	KOIAIB_01269	169.0	1.2e-54	1.185	1.0	0.780	UniRef:UniRef50_P0AB49
contig_1	cds	1259124	1260776	-	KOIAIB_01270	708.0	3.3e-251	1.002	0.839	0.697	UniRef:UniRef50_P0AFR2
contig_1	cds	1260928	1261941	-	KOIAIB_01271	400.0	2.0e-138	0.908	0.968	0.608	UniRef:UniRef50_P57266
contig_1	cds	1262026	1262877	-	KOIAIB_01272	483.0	6.8e-173	0.993	0.996	0.847	UniRef:UniRef50_A0A3M1KLE3
contig_1	cds	1262877	1263500	-	KOIAIB_01273	247.0	9.9e-82	0.995	0.907	0.578	UniRef:UniRef50_Q7N588
contig_1	cds	1263714	1264970	+	KOIAIB_01274	613.0	4.5e-221	0.823	1.0	0.953	UniRef:UniRef50_A0A7H4MMJ4
contig_1	cds	1265012	1266094	+	KOIAIB_01275	640.0	1.2e-231	1.0	0.916	0.908	UniRef:UniRef50_P0A7I0
contig_1	cds	1266094	1266927	+	KOIAIB_01276	356.0	1.2e-123	0.801	0.991	0.793	UniRef:UniRef50_A0A379WSK1
contig_1	cds	1266924	1267316	+	KOIAIB_01277	219.0	2.6e-73	1.015	1.0	0.894	UniRef:UniRef50_UPI001A14111C
contig_1	cds	1267320	1268129	+	KOIAIB_01278	446.0	3.4e-158	1.052	1.0	0.816	UniRef:UniRef50_P0A2L9
contig_1	cds	1268165	1269019	+	KOIAIB_01279	416.0	6.2e-146	0.982	0.959	0.720	UniRef:UniRef50_A0A4P6VY72
contig_1	cds	1269168	1269275	-	KOIAIB_01280	-	-	-	-	-	-
contig_1	ncRNA	1269323	1269388	+	KOIAIB_01281	86.4	1.2e-17	-	-	-	RFAM:RF01813
contig_1	cds	1269703	1269810	-	KOIAIB_01282	-	-	-	-	-	-
contig_1	ncRNA	1269858	1269923	+	KOIAIB_01283	91.5	7.6e-19	-	-	-	RFAM:RF01813
contig_1	cds	1270238	1270345	-	KOIAIB_01284	-	-	-	-	-	-
contig_1	ncRNA	1270393	1270458	+	KOIAIB_01285	91.9	5.8e-19	-	-	-	RFAM:RF01813
contig_1	cds	1270749	1271849	-	KOIAIB_01286	384.0	2.5e-130	0.995	0.883	0.549	UniRef:UniRef50_P31801
contig_1	cds	1272119	1272349	+	KOIAIB_01287	85.1	9.4e-22	0.947	0.900	0.583	UniRef:UniRef50_A0A353P2R7
contig_1	cds	1272486	1273202	+	KOIAIB_01288	486.0	5.2e-175	1.0	0.930	0.987	UniRef:UniRef50_P39163
contig_1	cds	1273246	1273599	-	KOIAIB_01289	208.0	3.4e-69	1.0	0.929	0.897	UniRef:UniRef50_P0AB52
contig_1	cds	1273784	1275178	+	KOIAIB_01290	659.0	2.3e-235	1.134	0.981	0.639	UniRef:UniRef50_P39165
contig_1	cds	1275179	1275829	-	KOIAIB_01291	408.0	9.3e-145	1.0	0.844	0.995	UniRef:UniRef50_A8AG23
contig_1	cds	1275822	1277618	-	KOIAIB_01292	843.0	4.7e-304	1.002	0.957	0.746	UniRef:UniRef50_A0A085APD9
contig_1	cds	1277644	1277862	+	KOIAIB_01293	-	-	-	-	-	-
contig_1	cds	1277957	1279348	+	KOIAIB_01294	754.0	4.9e-275	0.847	0.987	0.992	UniRef:UniRef50_A0A379W7S3
contig_1	cds	1279864	1283607	+	KOIAIB_01295	2119.0	0.0	0.995	0.903	0.786	UniRef:UniRef50_P19319
contig_1	cds	1283604	1285142	+	KOIAIB_01296	890.0	0.0	0.992	0.979	0.817	UniRef:UniRef50_A0A7C6CEJ9
contig_1	cds	1285139	1285849	+	KOIAIB_01297	270.0	1.7e-89	1.055	0.933	0.582	UniRef:UniRef50_P0AF26
contig_1	cds	1285849	1286526	+	KOIAIB_01298	347.0	5.4e-121	0.987	0.982	0.748	UniRef:UniRef50_A0A2X1KL19
contig_1	ncRNA-region	1286710	1286841	-	-	134.2	7.6e-21	-	-	-	RFAM:RF00391
contig_1	ncRNA-region	1286888	1287019	-	-	133.9	8.6e-21	-	-	-	RFAM:RF00391
contig_1	ncRNA-region	1287066	1287197	-	-	137.6	2.0e-21	-	-	-	RFAM:RF00391
contig_1	tRNA	1287244	1287328	-	KOIAIB_01299	72.2	-	-	-	-	-
contig_1	ncRNA-region	1287363	1287494	-	-	133.0	1.2e-20	-	-	-	RFAM:RF00391
contig_1	tRNA	1287538	1287622	-	KOIAIB_01300	72.2	-	-	-	-	-
contig_1	cds	1287782	1288624	-	KOIAIB_01301	389.0	1.6e-135	0.989	0.923	0.686	UniRef:UniRef50_A0A126VJV7
contig_1	cds	1288674	1289132	-	KOIAIB_01302	251.0	9.0e-85	1.007	0.818	0.771	UniRef:UniRef50_P37052
contig_1	cds	1289206	1290150	+	KOIAIB_01303	602.0	2.1e-218	1.045	1.0	0.951	UniRef:UniRef50_P0AFR0
contig_1	cds	1290242	1291255	+	KOIAIB_01304	589.0	2.5e-212	0.964	0.862	0.905	UniRef:UniRef50_P0AEV1
contig_1	cds	1291457	1292365	+	KOIAIB_01305	435.0	2.5e-152	0.980	0.846	0.743	UniRef:UniRef50_P0AEP3
contig_1	cds	1292509	1292922	-	KOIAIB_01306	193.0	1.0e-62	0.993	0.907	0.757	UniRef:UniRef50_P0DOA5
contig_1	cds	1293527	1294144	+	KOIAIB_01307	318.0	8.5e-110	0.966	0.884	0.798	UniRef:UniRef50_P13300
contig_1	cds	1294426	1295016	-	KOIAIB_01308	-	-	-	-	-	-
contig_1	cds	1295137	1295322	-	KOIAIB_01309	-	-	-	-	-	-
contig_1	cds	1295446	1298121	-	KOIAIB_01310	1648.0	0.0	1.061	1.001	0.917	UniRef:UniRef50_P0A9Q7
contig_1	cds	1298598	1299245	+	KOIAIB_01311	237.0	8.8e-78	0.949	0.936	0.632	UniRef:UniRef50_A0A379UQF4
contig_1	cds	1299272	1299427	+	KOIAIB_01312	-	-	-	-	-	-
contig_1	cds	1299567	1300547	+	KOIAIB_01313	602.0	5.4e-217	1.294	1.0	0.763	UniRef:UniRef50_P76071
contig_1	cds	1301137	1302813	+	KOIAIB_01314	842.0	4.6e-305	1.050	1.0	0.710	UniRef:UniRef50_P23843
contig_1	cds	1302899	1303819	+	KOIAIB_01315	529.0	4.0e-189	1.0	0.834	0.938	UniRef:UniRef50_P0AFH2
contig_1	cds	1303834	1304742	+	KOIAIB_01316	370.0	5.6e-127	0.937	0.863	0.657	UniRef:UniRef50_A0A376L5W1
contig_1	cds	1304754	1305767	+	KOIAIB_01317	404.0	8.8e-139	0.958	0.820	0.653	UniRef:UniRef50_P45052
contig_1	cds	1305764	1306768	+	KOIAIB_01318	527.0	1.3e-188	0.979	0.988	0.786	UniRef:UniRef50_A0A0T2KXQ0
contig_1	cds	1306821	1307150	-	KOIAIB_01319	182.0	1.0e-59	0.862	1.0	0.989	UniRef:UniRef50_A0A377K9M0
contig_1	cds	1307185	1308645	-	KOIAIB_01320	940.0	0.0	1.103	1.0	0.903	UniRef:UniRef50_P0A6H8
contig_1	cds	1309016	1310269	-	KOIAIB_01321	776.0	2.6e-283	0.998	0.902	0.990	UniRef:UniRef50_P31069
contig_1	cds	1310569	1310865	-	KOIAIB_01322	100.0	4.3e-27	0.990	0.990	0.536	UniRef:UniRef50_H2IX29
contig_1	cds	1311074	1311808	+	KOIAIB_01323	318.0	2.3e-108	1.172	1.0	0.755	UniRef:UniRef50_P02929
contig_1	cds	1311848	1312246	-	KOIAIB_01324	212.0	7.5e-71	0.826	1.0	0.972	UniRef:UniRef50_A0A8S0FVY3
contig_1	cds	1312351	1312890	-	KOIAIB_01325	199.0	1.2e-63	0.994	0.856	0.567	UniRef:UniRef50_Q9KRE2
contig_1	cds	1312920	1313663	-	KOIAIB_01326	354.0	1.5e-122	1.0	0.915	0.769	UniRef:UniRef50_P21365
contig_1	cds	1314020	1314658	+	KOIAIB_01327	311.0	2.5e-106	0.972	0.808	0.762	UniRef:UniRef50_P0A915
contig_1	cds	1314718	1315224	-	KOIAIB_01328	283.0	5.5e-97	1.0	0.853	0.845	UniRef:UniRef50_P21363
contig_1	cds	1315270	1315770	-	KOIAIB_01329	213.0	3.8e-70	0.801	0.957	0.865	UniRef:UniRef50_A0A3S4I107
contig_1	cds	1315856	1316035	-	KOIAIB_01330	-	-	-	-	-	-
contig_1	cds	1316416	1317222	-	KOIAIB_01331	440.0	1.2e-155	1.123	1.0	0.757	UniRef:UniRef50_P43759
contig_1	cds	1317222	1318415	-	KOIAIB_01332	766.0	1.1e-279	0.995	0.823	0.965	UniRef:UniRef50_P0A879
contig_1	cds	1318427	1319785	-	KOIAIB_01333	659.0	1.9e-235	1.150	0.994	0.663	UniRef:UniRef50_P00909
contig_1	cds	1319789	1321384	-	KOIAIB_01334	676.0	9.3e-243	0.821	1.085	0.823	UniRef:UniRef50_Q7MM54
contig_1	cds	1321384	1322946	-	KOIAIB_01335	758.0	4.3e-273	1.0	0.927	0.754	UniRef:UniRef50_P00898
contig_1	ncRNA-region	1322968	1323061	-	-	93.2	1.2e-15	-	-	-	RFAM:RF00513
contig_1	cds	1323220	1324101	+	KOIAIB_01336	432.0	9.5e-153	0.809	0.933	0.911	UniRef:UniRef50_A0A8S0FVQ9
contig_1	cds	1324098	1324718	+	KOIAIB_01337	249.0	2.5e-82	0.995	0.820	0.620	UniRef:UniRef50_A0A161HVR8
contig_1	cds	1324746	1326641	+	KOIAIB_01338	671.0	5.8e-235	0.967	0.894	0.528	UniRef:UniRef50_P45848
contig_1	cds	1326852	1327727	+	KOIAIB_01339	501.0	1.3e-179	1.0	1.0	0.897	UniRef:UniRef50_F7XXE1
contig_1	cds	1327767	1328357	-	KOIAIB_01340	259.0	1.5e-86	0.985	0.828	0.642	UniRef:UniRef50_P0A9H5
contig_1	cds	1328354	1329112	-	KOIAIB_01341	369.0	3.3e-128	1.004	0.897	0.747	UniRef:UniRef50_P31808
contig_1	cds	1329332	1330381	+	KOIAIB_01342	525.0	4.0e-186	0.997	0.859	0.782	UniRef:UniRef50_P57370
contig_1	cds	1330417	1330668	-	KOIAIB_01343	116.0	6.5e-34	0.988	0.845	0.695	UniRef:UniRef50_A0A090VX95
contig_1	cds	1331048	1333645	+	KOIAIB_01344	1307.0	0.0	0.809	0.960	0.920	UniRef:UniRef50_A0A376RJU3
contig_1	cds	1333855	1334829	+	KOIAIB_01345	610.0	1.1e-220	1.0	0.846	0.938	UniRef:UniRef50_P0A9F3
contig_1	cds	1335160	1335288	+	KOIAIB_01346	61.6	2.3e-13	1.0	0.808	0.667	UniRef:UniRef50_A0A9Q7ZRY0
contig_1	cds	1335291	1335458	+	KOIAIB_01347	-	-	-	-	-	-
contig_1	ncRNA	1335499	1335701	+	KOIAIB_01348	198.1	4.6e-27	-	-	-	RFAM:RF02079
contig_1	cds	1335572	1335667	+	KOIAIB_01349	50.4	2.6e-09	0.968	0.909	0.733	UniRef:UniRef50_P0DPO1
contig_1	cds	1335831	1338506	+	KOIAIB_01350	1592.0	0.0	1.0	1.0	0.881	UniRef:UniRef50_F7XVC1
contig_1	cds	1338570	1339160	-	KOIAIB_01351	317.0	3.0e-110	0.832	0.937	0.957	UniRef:UniRef50_A0A379AH52
contig_1	cds	1339330	1340094	+	KOIAIB_01352	384.0	7.6e-134	0.972	0.826	0.733	UniRef:UniRef50_P0A924
contig_1	cds	1340243	1340551	+	KOIAIB_01353	105.0	6.2e-29	0.833	0.817	0.576	UniRef:UniRef50_E6WDS8
contig_1	cds	1340558	1341727	+	KOIAIB_01354	486.0	2.7e-170	1.005	0.997	0.611	UniRef:UniRef50_C4K8Q1
contig_1	cds	1341861	1342658	+	KOIAIB_01355	340.0	1.1e-116	0.872	0.811	0.736	UniRef:UniRef50_P08244
contig_1	cds	1342658	1342984	+	KOIAIB_01356	182.0	5.2e-59	0.981	0.848	0.830	UniRef:UniRef50_A0A379F3N6
contig_1	cds	1343110	1343328	-	KOIAIB_01357	67.8	4.9e-15	0.931	0.905	0.552	UniRef:UniRef50_A0A831ETG3
contig_1	cds	1343597	1344346	-	KOIAIB_01358	437.0	2.3e-155	0.952	0.840	0.958	UniRef:UniRef50_P76034
contig_1	cds	1344436	1344609	-	KOIAIB_01359	80.5	1.9e-20	1.053	0.952	0.717	UniRef:UniRef50_B7LRZ3
contig_1	cds	1344757	1346742	-	KOIAIB_01360	1202.0	0.0	1.0	1.022	0.929	UniRef:UniRef50_A0A485JF83
contig_1	cds	1346978	1348912	-	KOIAIB_01361	916.0	0.0	1.005	0.907	0.700	UniRef:UniRef50_D0Z8E6
