# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1137933	1138313	+	OBDLAM_01146	228.0	1.1e-76	1.0	0.857	0.913	UniRef:UniRef50_P24224
contig_1	ncRNA	1138335	1138411	-	OBDLAM_01147	106.9	2.8e-19	-	-	-	RFAM:RF02495
contig_1	cds	1139008	1139268	-	OBDLAM_01148	-	-	-	-	-	-
contig_1	cds	1139324	1140172	-	OBDLAM_01149	258.0	3.9e-84	1.0	0.996	0.511	UniRef:UniRef50_A0A376DKG3
contig_1	cds	1140381	1141016	+	OBDLAM_01150	408.0	1.4e-144	1.251	1.0	0.795	UniRef:UniRef50_P0AD42
contig_1	cds	1141074	1141577	+	OBDLAM_01151	204.0	4.6e-66	0.958	0.842	0.644	UniRef:UniRef50_A0A143WTN5
contig_1	cds	1141574	1143130	-	OBDLAM_01152	769.0	1.2e-277	0.952	0.890	0.763	UniRef:UniRef50_P0AGC5
contig_1	cds	1143388	1147275	+	OBDLAM_01153	1965.0	0.0	1.005	0.959	0.750	UniRef:UniRef50_Q9KTN2
contig_1	ncRNA	1147591	1147738	+	OBDLAM_01154	146.0	1.1e-26	-	-	-	RFAM:RF00128
contig_1	ncRNA	1147592	1147776	+	OBDLAM_01155	56.2	9.2e-08	-	-	-	RFAM:RF00083
contig_1	cds	1147878	1149260	+	OBDLAM_01156	728.0	4.1e-263	0.933	0.863	0.883	UniRef:UniRef50_A0A6I2IEW6
contig_1	cds	1149425	1150138	+	OBDLAM_01157	436.0	6.0e-155	1.0	0.812	0.924	UniRef:UniRef50_P0AD44
contig_1	cds	1150128	1151462	+	OBDLAM_01158	704.0	8.0e-254	0.995	0.875	0.814	UniRef:UniRef50_P0AFU4
contig_1	cds	1151523	1151861	+	OBDLAM_01159	150.0	4.4e-46	1.027	0.816	0.652	UniRef:UniRef50_A0A2D4VJR3
contig_1	cds	1151906	1153096	-	OBDLAM_01160	709.0	7.2e-258	1.0	0.906	0.864	UniRef:UniRef50_P24232
contig_1	cds	1153424	1154677	+	OBDLAM_01161	578.0	1.3e-205	1.0	0.977	0.703	UniRef:UniRef50_U2ASI2
contig_1	cds	1154875	1156068	-	OBDLAM_01162	456.0	1.0e-157	0.995	0.914	0.572	UniRef:UniRef50_P76586
contig_1	cds	1156186	1159467	+	OBDLAM_01163	1815.0	0.0	0.823	1.0	0.979	UniRef:UniRef50_A0A376NUS1
contig_1	cds	1159564	1160547	+	OBDLAM_01164	533.0	6.4e-191	0.985	0.985	0.873	UniRef:UniRef50_A0A3N1JAI0
contig_1	cds	1160570	1162081	+	OBDLAM_01165	953.0	0.0	0.998	0.962	0.994	UniRef:UniRef50_P77509
contig_1	cds	1162106	1163104	+	OBDLAM_01166	306.0	2.9e-101	0.901	0.845	0.579	UniRef:UniRef50_P77315
contig_1	cds	1163170	1164231	+	OBDLAM_01167	621.0	4.5e-225	1.0	0.997	0.844	UniRef:UniRef50_A0A2N0N3X8
contig_1	cds	1164243	1165115	+	OBDLAM_01168	491.0	2.9e-175	1.0	0.945	0.745	UniRef:UniRef50_P76584
contig_1	cds	1165163	1165585	-	OBDLAM_01169	219.0	7.1e-73	1.0	0.933	0.779	UniRef:UniRef50_A0A377AIG2
contig_1	cds	1165682	1166884	-	OBDLAM_01170	784.0	8.4e-288	1.025	1.0	0.971	UniRef:UniRef50_P77650
contig_1	cds	1166894	1167706	-	OBDLAM_01171	504.0	6.5e-181	1.181	1.0	0.843	UniRef:UniRef50_P0CI31
contig_1	cds	1167703	1168023	-	OBDLAM_01172	224.0	1.1e-75	0.991	0.854	1.0	UniRef:UniRef50_P0ABW0
contig_1	cds	1168023	1168541	-	OBDLAM_01173	243.0	5.0e-81	1.012	0.916	0.678	UniRef:UniRef50_Q47140
contig_1	cds	1168538	1169899	-	OBDLAM_01174	764.0	4.9e-278	0.974	0.926	0.789	UniRef:UniRef50_P0ABR5
contig_1	cds	1170035	1170925	+	OBDLAM_01175	576.0	1.6e-208	1.0	0.905	0.997	UniRef:UniRef50_Q47141
contig_1	cds	1171085	1172224	+	OBDLAM_01176	602.0	3.2e-217	0.831	0.952	0.990	UniRef:UniRef50_A0A656BEX6
contig_1	cds	1172216	1173496	-	OBDLAM_01177	483.0	6.2e-168	0.988	0.984	0.575	UniRef:UniRef50_A0A4P8YNF5
contig_1	cds	1173687	1174541	-	OBDLAM_01178	544.0	3.7e-196	0.965	0.825	0.956	UniRef:UniRef50_P77538
contig_1	cds	1174686	1175489	-	OBDLAM_01179	471.0	9.9e-168	1.0	0.840	0.876	UniRef:UniRef50_P0ADG4
contig_1	cds	1175608	1176348	+	OBDLAM_01180	259.0	1.7e-84	1.012	0.806	0.554	UniRef:UniRef50_A0A0H2ZF87
contig_1	ncRNA	1176410	1176481	+	OBDLAM_01181	72.0	1.8e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	1176501	1176572	+	OBDLAM_01182	72.0	1.8e-10	-	-	-	RFAM:RF02564
contig_1	cds	1176800	1177288	+	OBDLAM_01183	225.0	3.1e-74	0.938	0.809	0.750	UniRef:UniRef50_Q9KTY3
contig_1	ncRNA-region	1177418	1177527	+	-	120.0	3.2e-23	-	-	-	RFAM:RF01517
contig_1	cds	1177529	1178743	+	OBDLAM_01184	590.0	8.1e-211	1.0	0.985	0.710	UniRef:UniRef50_A0A0K6IR10
contig_1	cds	1178771	1179157	+	OBDLAM_01185	178.0	3.5e-57	0.977	0.947	0.672	UniRef:UniRef50_A0A4P5SR60
contig_1	cds	1179174	1179497	+	OBDLAM_01186	155.0	1.7e-48	0.981	0.833	0.667	UniRef:UniRef50_B7J5X1
contig_1	cds	1179593	1180108	+	OBDLAM_01187	186.0	7.2e-59	1.035	0.994	0.588	UniRef:UniRef50_Q7N227
contig_1	cds	1180125	1181975	+	OBDLAM_01188	1142.0	0.0	0.989	0.839	1.0	UniRef:UniRef50_P0A6Z1
contig_1	cds	1181977	1182312	+	OBDLAM_01189	159.0	7.0e-50	0.991	0.840	0.645	UniRef:UniRef50_P44428
contig_1	cds	1182324	1182524	+	OBDLAM_01190	142.0	1.1e-44	1.0	0.846	1.0	UniRef:UniRef50_Q8FF46
contig_1	cds	1182702	1183985	+	OBDLAM_01191	794.0	4.8e-290	1.0	0.895	0.918	UniRef:UniRef50_P37095
contig_1	cds	1184127	1184903	+	OBDLAM_01192	288.0	5.0e-96	0.984	0.864	0.587	UniRef:UniRef50_A0A6P1PZI3
contig_1	ncRNA	1184902	1185205	-	OBDLAM_01193	315.0	5.1e-43	-	-	-	RFAM:RF00126
contig_1	ncRNA	1185337	1185545	-	OBDLAM_01194	262.2	1.7e-36	-	-	-	RFAM:RF00125
contig_1	cds	1185721	1186566	-	OBDLAM_01195	575.0	1.6e-208	1.0	0.841	0.996	UniRef:UniRef50_P31142
contig_1	cds	1186773	1191734	+	OBDLAM_01196	3259.0	0.0	0.999	0.990	0.995	UniRef:UniRef50_P76578
contig_1	cds	1191774	1194047	+	OBDLAM_01197	1168.0	0.0	0.904	0.872	0.833	UniRef:UniRef50_A0A379TXW1
contig_1	cds	1194196	1194627	+	OBDLAM_01198	240.0	8.7e-81	0.986	0.839	0.823	UniRef:UniRef50_Q729L7
contig_1	cds	1194777	1195931	+	OBDLAM_01199	656.0	5.2e-237	0.987	0.879	0.860	UniRef:UniRef50_P36979
contig_1	cds	1196216	1197229	+	OBDLAM_01200	444.0	1.0e-155	1.021	1.015	0.788	UniRef:UniRef50_A0AAE4DN64
contig_1	cds	1197256	1198374	+	OBDLAM_01201	533.0	6.7e-191	0.825	1.027	0.919	UniRef:UniRef50_A0A944STP8
contig_1	ncRNA	1198374	1198465	+	OBDLAM_01202	113.1	1.4e-21	-	-	-	RFAM:RF00371
contig_1	cds	1198485	1199759	+	OBDLAM_01203	617.0	2.5e-220	0.953	0.876	0.745	UniRef:UniRef50_A0KJ45
contig_1	cds	1199777	1200397	+	OBDLAM_01204	305.0	1.1e-104	1.0	0.904	0.748	UniRef:UniRef50_P76576
contig_1	cds	1200408	1201586	+	OBDLAM_01205	685.0	2.0e-248	1.102	1.0	0.907	UniRef:UniRef50_P77774
contig_1	cds	1201704	1203176	+	OBDLAM_01206	809.0	6.3e-294	1.112	0.998	0.785	UniRef:UniRef50_P0A6P5
contig_1	cds	1203246	1203461	+	OBDLAM_01207	92.8	6.9e-25	0.958	0.850	0.574	UniRef:UniRef50_A0A4P8YND0
contig_1	cds	1203458	1204828	-	OBDLAM_01208	533.0	2.1e-186	0.993	0.948	0.640	UniRef:UniRef50_Q7N3K2
contig_1	cds	1204990	1206456	+	OBDLAM_01209	875.0	0.0	0.986	0.824	0.960	UniRef:UniRef50_P0ADG7
contig_1	cds	1206525	1208102	+	OBDLAM_01210	716.0	5.4e-256	1.032	0.951	0.648	UniRef:UniRef50_P60500
contig_1	cds	1208410	1209600	+	OBDLAM_01211	424.0	1.7e-146	0.904	0.989	0.631	UniRef:UniRef50_A0A1I3WZZ2
contig_1	cds	1209848	1210081	-	OBDLAM_01212	123.0	5.4e-37	1.0	0.975	0.701	UniRef:UniRef50_A0A8I0G7F1
contig_1	cds	1210262	1210513	-	OBDLAM_01213	149.0	3.9e-47	0.988	0.921	0.854	UniRef:UniRef50_A0A1X7DNA1
contig_1	cds	1210910	1211944	-	OBDLAM_01214	696.0	4.9e-254	1.0	0.839	1.0	UniRef:UniRef50_A0A085G7S7
contig_1	cds	1212032	1212259	+	OBDLAM_01215	100.0	6.1e-28	0.933	0.946	0.657	UniRef:UniRef50_A0A252AUZ6
contig_1	cds	1212272	1213261	+	OBDLAM_01216	378.0	3.1e-129	0.976	0.865	0.589	UniRef:UniRef50_A0A1N6DUA4
contig_1	ncRNA-region	1213977	1214075	+	-	82.1	5.9e-13	-	-	-	RFAM:RF01760
contig_1	cds	1214105	1214458	+	OBDLAM_01217	125.0	1.1e-36	0.940	0.909	0.536	UniRef:UniRef50_A0AAW3IRB2
contig_1	cds	1214540	1215334	+	OBDLAM_01218	190.0	1.1e-57	0.955	0.890	0.544	UniRef:UniRef50_A0A1W6T9F5
contig_1	cds	1215346	1215519	+	OBDLAM_01219	80.9	1.2e-20	0.895	0.850	0.706	UniRef:UniRef50_A0A085G7S4
contig_1	cds	1215522	1216913	+	OBDLAM_01220	493.0	4.7e-171	1.0	1.0	0.665	UniRef:UniRef50_A0AAJ1CW59
contig_1	cds	1216995	1217393	+	OBDLAM_01221	136.0	3.5e-40	0.955	0.851	0.595	UniRef:UniRef50_A0AAD0N1P4
contig_1	cds	1217613	1218845	+	OBDLAM_01222	739.0	5.2e-269	1.0	0.876	0.893	UniRef:UniRef50_A0A1E7QA33
contig_1	cds	1218826	1219491	+	OBDLAM_01223	378.0	2.8e-133	1.0	0.987	0.869	UniRef:UniRef50_S7JHX5
contig_1	cds	1219466	1221799	+	OBDLAM_01224	1244.0	0.0	0.972	0.886	0.844	UniRef:UniRef50_A0A0P9G273
contig_1	cds	1222153	1223007	-	OBDLAM_01225	382.0	2.6e-132	1.102	0.991	0.674	UniRef:UniRef50_I3UXH0
contig_1	cds	1223011	1223601	-	OBDLAM_01226	336.0	6.5e-117	1.0	0.863	0.806	UniRef:UniRef50_A0A0Q5PBW3
contig_1	cds	1224147	1224740	-	OBDLAM_01227	267.0	4.7e-90	0.985	0.924	0.706	UniRef:UniRef50_A0A5E4UBE3
contig_1	cds	1225038	1226099	+	OBDLAM_01228	427.0	2.3e-147	0.980	0.840	0.607	UniRef:UniRef50_Q138H1
contig_1	cds	1226326	1226865	-	OBDLAM_01229	266.0	3.2e-90	1.0	0.952	1.0	UniRef:UniRef50_P76573
contig_1	cds	1226881	1227396	-	OBDLAM_01230	164.0	6.3e-50	0.988	0.845	0.740	UniRef:UniRef50_P65290
contig_1	cds	1227710	1227883	-	OBDLAM_01231	-	-	-	-	-	-
contig_1	cds	1227919	1228071	+	OBDLAM_01232	97.4	2.4e-27	0.960	0.814	1.0	UniRef:UniRef50_A0A0J2BC76
contig_1	cds	1228253	1230496	+	OBDLAM_01233	1440.0	0.0	1.052	1.0	0.945	UniRef:UniRef50_P77172
contig_1	cds	1230535	1232076	-	OBDLAM_01234	1009.0	0.0	1.0	0.869	1.0	UniRef:UniRef50_P0AFL6
contig_1	cds	1232081	1234147	-	OBDLAM_01235	1314.0	0.0	1.0	0.969	0.958	UniRef:UniRef50_P0A7B1
contig_1	cds	1234319	1234957	-	OBDLAM_01236	306.0	1.6e-104	0.986	0.860	0.699	UniRef:UniRef50_P08179
contig_1	cds	1234957	1235994	-	OBDLAM_01237	651.0	4.4e-236	1.0	0.827	0.922	UniRef:UniRef50_P08178
contig_1	cds	1236319	1236945	+	OBDLAM_01238	283.0	6.7e-96	0.995	0.885	0.652	UniRef:UniRef50_Q88PV2
contig_1	cds	1237031	1238320	+	OBDLAM_01239	784.0	1.1e-286	1.0	0.960	0.995	UniRef:UniRef50_P0AGM7
contig_1	cds	1238370	1239116	+	OBDLAM_01240	410.0	1.7e-144	1.008	0.903	0.812	UniRef:UniRef50_P69931
contig_1	cds	1239254	1239613	-	OBDLAM_01241	139.0	9.7e-42	0.941	0.812	0.652	UniRef:UniRef50_Q88MC8
contig_1	cds	1239634	1241097	-	OBDLAM_01242	762.0	4.9e-275	0.957	0.818	0.856	UniRef:UniRef50_P66948
contig_1	cds	1241310	1242371	+	OBDLAM_01243	492.0	4.0e-175	0.802	0.986	0.986	UniRef:UniRef50_A0A376VG75
contig_1	cds	1242409	1243257	-	OBDLAM_01244	438.0	1.1e-155	0.805	0.970	0.996	UniRef:UniRef50_A0A0H7JZ87
contig_1	cds	1243279	1245291	-	OBDLAM_01245	1282.0	0.0	0.982	0.969	0.989	UniRef:UniRef50_P71229
contig_1	cds	1245321	1245734	-	OBDLAM_01246	273.0	3.8e-94	1.0	0.867	0.985	UniRef:UniRef50_P77453
contig_1	cds	1245727	1246485	-	OBDLAM_01247	372.0	9.6e-131	1.0	1.286	0.766	UniRef:UniRef50_A0A376TVP3
contig_1	cds	1246482	1247027	-	OBDLAM_01248	318.0	8.1e-111	1.017	1.0	0.913	UniRef:UniRef50_P77423
contig_1	cds	1247037	1248704	-	OBDLAM_01249	874.0	3.0e-317	1.045	0.949	0.722	UniRef:UniRef50_P77329
contig_1	cds	1248694	1250274	-	OBDLAM_01250	667.0	7.4e-237	0.939	0.868	0.713	UniRef:UniRef50_Q6D7T3
contig_1	cds	1250279	1250929	-	OBDLAM_01251	234.0	3.3e-76	1.069	1.0	0.597	UniRef:UniRef50_P0AEW1
contig_1	cds	1250941	1252293	-	OBDLAM_01252	504.0	6.1e-175	0.989	0.888	0.591	UniRef:UniRef50_P77416
contig_1	cds	1252269	1252379	-	OBDLAM_01253	75.1	5.7e-19	1.0	1.0	0.972	UniRef:UniRef50_A0A5B9AIC7
contig_1	cds	1252396	1253115	-	OBDLAM_01254	-	-	-	-	-	-
contig_1	cds	1253353	1255371	-	OBDLAM_01255	1214.0	0.0	1.048	1.0	0.935	UniRef:UniRef50_P23482
contig_1	cds	1255371	1255988	-	OBDLAM_01256	243.0	3.4e-80	0.922	0.904	0.587	UniRef:UniRef50_A0A4V6JKG9
contig_1	cds	1256241	1256711	-	OBDLAM_01257	194.0	1.3e-62	0.968	0.904	0.589	UniRef:UniRef50_A0A1B9JZ94
contig_1	cds	1256711	1257283	-	OBDLAM_01258	219.0	2.8e-71	0.826	0.822	0.726	UniRef:UniRef50_A0A1Z1SUR7
contig_1	cds	1257429	1258307	+	OBDLAM_01259	475.0	1.8e-168	1.0	0.859	0.788	UniRef:UniRef50_P0A6L2
contig_1	cds	1258324	1259358	+	OBDLAM_01260	551.0	1.1e-198	0.840	1.0	0.986	UniRef:UniRef50_I6CHY6
contig_1	cds	1259269	1259499	-	OBDLAM_01261	149.0	3.5e-47	1.0	0.916	1.0	UniRef:UniRef50_A0A0E2LHC7
contig_1	cds	1259571	1260284	+	OBDLAM_01262	461.0	3.4e-165	1.0	0.908	0.954	UniRef:UniRef50_P0A7D7
contig_1	cds	1260452	1261315	+	OBDLAM_01263	486.0	1.3e-173	1.045	1.0	0.803	UniRef:UniRef50_A0A285B786
contig_1	cds	1261330	1263345	+	OBDLAM_01264	780.0	8.9e-279	0.802	0.939	0.725	UniRef:UniRef50_A0A2X4T593
contig_1	cds	1263419	1264117	+	OBDLAM_01265	399.0	9.5e-141	1.0	0.924	0.819	UniRef:UniRef50_P76561
contig_1	ncRNA	1264132	1264208	-	OBDLAM_01266	92.7	3.0e-14	-	-	-	RFAM:RF02564
contig_1	ncRNA	1264132	1264208	+	OBDLAM_01267	60.0	2.6e-08	-	-	-	RFAM:RF02564
contig_1	cds	1264227	1264427	-	OBDLAM_01268	-	-	-	-	-	-
contig_1	cds	1264455	1265582	-	OBDLAM_01269	415.0	2.1e-142	1.021	0.923	0.559	UniRef:UniRef50_Q4FU86
contig_1	cds	1265586	1265942	-	OBDLAM_01270	156.0	1.2e-48	0.975	0.858	0.609	UniRef:UniRef50_V5TVX2
contig_1	sorf	1266323	1266382	+	OBDLAM_01271	40.8	5.9e-11	1.0	1.0	0.947	UniRef:UniRef50_A0A6L6IIE5
contig_1	cds	1266481	1269594	-	OBDLAM_01272	1943.0	0.0	1.032	1.0	0.966	UniRef:UniRef50_A0A510IXH6
contig_1	cds	1269758	1271458	-	OBDLAM_01273	955.0	0.0	0.995	0.920	0.883	UniRef:UniRef50_P27896
contig_1	cds	1271664	1273643	+	OBDLAM_01274	1336.0	0.0	1.0	0.933	0.989	UniRef:UniRef50_P37127
contig_1	cds	1273711	1274286	+	OBDLAM_01275	321.0	2.2e-111	0.995	0.927	0.826	UniRef:UniRef50_A8ADC6
contig_1	cds	1274412	1275455	+	OBDLAM_01276	391.0	2.3e-134	0.942	0.926	0.590	UniRef:UniRef50_A0A830Z484
contig_1	cds	1275593	1277596	-	OBDLAM_01277	1060.0	0.0	0.846	0.979	0.915	UniRef:UniRef50_A0A7C5WY53
contig_1	cds	1277616	1278566	-	OBDLAM_01278	375.0	8.1e-129	0.994	0.946	0.596	UniRef:UniRef50_P45055
contig_1	cds	1278855	1281134	+	OBDLAM_01279	1392.0	0.0	1.003	1.0	0.942	UniRef:UniRef50_A0A5U0PXU4
contig_1	cds	1281428	1281763	+	OBDLAM_01280	219.0	9.4e-74	1.0	0.822	1.0	UniRef:UniRef50_Q9ZFV7
contig_1	cds	1281776	1282255	+	OBDLAM_01281	294.0	6.0e-102	0.925	0.860	0.986	UniRef:UniRef50_P0A208
contig_1	cds	1282230	1282919	+	OBDLAM_01282	378.0	4.6e-133	1.0	1.0	0.838	UniRef:UniRef50_A0A2X1N9V8
contig_1	cds	1282916	1283719	+	OBDLAM_01283	468.0	1.5e-166	0.993	0.841	0.879	UniRef:UniRef50_Q9ZFV4
contig_1	cds	1283716	1284732	+	OBDLAM_01284	480.0	7.3e-171	1.0	1.280	0.781	UniRef:UniRef50_A0A377A3N5
contig_1	cds	1284729	1285064	+	OBDLAM_01285	115.0	8.7e-33	0.811	0.900	0.633	UniRef:UniRef50_H9L478
contig_1	cds	1285171	1285458	+	OBDLAM_01286	181.0	6.4e-59	1.0	0.826	0.916	UniRef:UniRef50_P0AEJ8
contig_1	cds	1285470	1286873	+	OBDLAM_01287	830.0	1.1e-303	1.017	1.0	0.954	UniRef:UniRef50_P77445
contig_1	cds	1286884	1287720	+	OBDLAM_01288	479.0	3.0e-170	0.989	0.809	0.851	UniRef:UniRef50_P0A206
contig_1	cds	1287710	1288897	+	OBDLAM_01289	630.0	5.3e-226	1.0	0.840	0.830	UniRef:UniRef50_P41795
contig_1	cds	1289014	1290240	+	OBDLAM_01290	444.0	4.8e-153	0.983	0.913	0.611	UniRef:UniRef50_A0A5S9QZN5
contig_1	cds	1290237	1291640	+	OBDLAM_01291	769.0	1.1e-279	0.979	0.948	0.864	UniRef:UniRef50_Q9ZFV2
contig_1	cds	1291652	1293013	+	OBDLAM_01292	625.0	7.0e-222	1.0	0.847	0.678	UniRef:UniRef50_A0A0R3JSK5
contig_1	cds	1293034	1293921	+	OBDLAM_01293	464.0	2.0e-164	0.912	0.833	0.900	UniRef:UniRef50_P19265
contig_1	cds	1293931	1294590	+	OBDLAM_01294	397.0	1.5e-140	1.046	1.0	0.926	UniRef:UniRef50_P0A1C9
contig_1	cds	1294603	1295103	+	OBDLAM_01295	244.0	4.6e-82	1.012	1.0	0.786	UniRef:UniRef50_A0A6L5EAN2
contig_1	cds	1295149	1296201	+	OBDLAM_01296	676.0	6.5e-246	1.0	0.882	0.937	UniRef:UniRef50_Q9ZFU7
contig_1	cds	1296207	1297106	-	OBDLAM_01297	525.0	1.8e-187	1.007	0.805	0.814	UniRef:UniRef50_Q5ZW72
contig_1	cds	1297110	1297979	-	OBDLAM_01298	464.0	1.4e-164	1.003	0.935	0.828	UniRef:UniRef50_A0A7H4NZ89
contig_1	cds	1298193	1298618	+	OBDLAM_01299	253.0	1.7e-86	1.0	0.972	0.851	UniRef:UniRef50_I2B6P6
contig_1	cds	1298605	1299054	+	OBDLAM_01300	210.0	6.5e-69	0.973	0.848	0.697	UniRef:UniRef50_P76538
contig_1	cds	1299115	1299690	+	OBDLAM_01301	295.0	3.7e-101	1.084	1.0	0.700	UniRef:UniRef50_A0A285B764
contig_1	cds	1299786	1300685	+	OBDLAM_01302	541.0	7.4e-195	0.973	0.882	0.918	UniRef:UniRef50_P76536
contig_1	cds	1300925	1302229	-	OBDLAM_01303	546.0	1.0e-191	0.959	0.827	0.625	UniRef:UniRef50_A0A078LDS2
contig_1	cds	1302234	1303658	-	OBDLAM_01304	550.0	1.5e-191	1.186	1.002	0.521	UniRef:UniRef50_P77272
contig_1	cds	1303662	1304558	-	OBDLAM_01305	378.0	2.3e-130	0.990	0.925	0.664	UniRef:UniRef50_Q6D234
contig_1	cds	1304722	1305579	+	OBDLAM_01306	518.0	2.6e-185	1.0	0.810	0.993	UniRef:UniRef50_P77245
contig_1	cds	1305708	1306499	+	OBDLAM_01307	503.0	1.7e-180	1.0	0.835	0.996	UniRef:UniRef50_P37440
contig_1	cds	1306803	1307819	+	OBDLAM_01308	619.0	7.3e-224	0.994	0.844	0.908	UniRef:UniRef50_P16700
contig_1	cds	1307819	1308652	+	OBDLAM_01309	493.0	6.1e-176	0.960	0.813	0.974	UniRef:UniRef50_P16701
contig_1	cds	1308652	1309527	+	OBDLAM_01310	436.0	1.3e-153	1.0	0.977	0.759	UniRef:UniRef50_Q7VRT7
contig_1	cds	1309517	1310614	+	OBDLAM_01311	699.0	9.0e-255	1.142	1.0	0.873	UniRef:UniRef50_P16676
contig_1	cds	1310748	1311659	+	OBDLAM_01312	426.0	1.5e-148	1.050	0.844	0.742	UniRef:UniRef50_P16703
contig_1	cds	1311662	1312030	-	OBDLAM_01313	175.0	5.1e-56	0.984	0.882	0.717	UniRef:UniRef50_Q47702
contig_1	cds	1312135	1312986	+	OBDLAM_01314	463.0	1.5e-165	0.830	1.0	0.991	UniRef:UniRef50_A0A378A3U2
contig_1	cds	1313029	1313538	-	OBDLAM_01315	181.0	6.5e-57	0.988	0.994	0.563	UniRef:UniRef50_A0AAU6W552
contig_1	cds	1313579	1315306	-	OBDLAM_01316	867.0	5.5e-314	0.995	0.897	0.780	UniRef:UniRef50_P08839
contig_1	cds	1315351	1315608	-	OBDLAM_01317	120.0	2.5e-35	1.0	0.825	0.753	UniRef:UniRef50_Q9WXI5
contig_1	cds	1315992	1316963	-	OBDLAM_01318	500.0	3.4e-178	0.975	0.994	0.806	UniRef:UniRef50_A0A7X3M018
contig_1	cds	1317148	1317909	-	OBDLAM_01319	381.0	1.7e-133	0.949	0.949	0.742	UniRef:UniRef50_J3DCP0
contig_1	cds	1318139	1319125	+	OBDLAM_01320	372.0	1.2e-127	0.933	1.0	0.765	UniRef:UniRef50_A0A447PCM5
contig_1	cds	1319196	1321211	+	OBDLAM_01321	1071.0	0.0	1.001	0.946	0.804	UniRef:UniRef50_C4K4K4
contig_1	cds	1321213	1321431	+	OBDLAM_01322	113.0	4.8e-33	0.972	0.972	0.743	UniRef:UniRef50_U3TTY8
contig_1	cds	1321428	1322426	-	OBDLAM_01323	561.0	9.6e-202	1.081	1.0	0.844	UniRef:UniRef50_A0A2U1TSW7
contig_1	cds	1322516	1323442	+	OBDLAM_01324	476.0	8.4e-169	0.997	0.927	0.792	UniRef:UniRef50_P0ACR7
contig_1	cds	1323481	1324245	-	OBDLAM_01325	306.0	8.0e-104	0.921	0.890	0.594	UniRef:UniRef50_D3VLA1
contig_1	cds	1324494	1325327	+	OBDLAM_01326	491.0	1.2e-175	1.0	0.902	0.874	UniRef:UniRef50_P45563
contig_1	cds	1325387	1326328	+	OBDLAM_01327	-	-	-	-	-	-
contig_1	cds	1326325	1326639	+	OBDLAM_01328	-	-	-	-	-	-
contig_1	cds	1326891	1327775	+	OBDLAM_01329	384.0	9.6e-133	0.990	0.918	0.646	UniRef:UniRef50_P23841
contig_1	ncRNA-region	1327884	1328009	-	-	46.4	5.9e-06	-	-	-	RFAM:RF00391
contig_1	tRNA	1328040	1328115	-	OBDLAM_01330	94.9	-	-	-	-	-
contig_1	tRNA	1328120	1328195	-	OBDLAM_01331	84.6	-	-	-	-	-
contig_1	tRNA	1328242	1328317	-	OBDLAM_01332	84.6	-	-	-	-	-
contig_1	tRNA	1328362	1328437	-	OBDLAM_01333	84.6	-	-	-	-	-
contig_1	cds	1328696	1330111	+	OBDLAM_01334	855.0	1.4e-312	0.994	0.862	0.887	UniRef:UniRef50_P04805
contig_1	cds	1330163	1330534	-	OBDLAM_01335	231.0	4.7e-78	0.992	0.813	0.926	UniRef:UniRef50_P27238
contig_1	cds	1330557	1330916	-	OBDLAM_01336	220.0	9.5e-74	0.992	0.868	0.932	UniRef:UniRef50_P0AD37
contig_1	tRNA	1331137	1331212	+	OBDLAM_01337	75.0	-	-	-	-	-
contig_1	tRNA	1331252	1331327	+	OBDLAM_01338	75.0	-	-	-	-	-
contig_1	cds	1331536	1333725	+	OBDLAM_01339	1159.0	0.0	0.805	0.983	0.997	UniRef:UniRef50_A0A3S4L322
contig_1	cds	1333775	1334977	-	OBDLAM_01340	597.0	3.8e-214	0.825	0.875	0.982	UniRef:UniRef50_A0A376W8T0
contig_1	cds	1335313	1336551	+	OBDLAM_01341	577.0	4.2e-205	0.971	0.917	0.755	UniRef:UniRef50_B2VDY7
contig_1	cds	1336692	1337018	-	OBDLAM_01342	-	-	-	-	-	-
contig_1	cds	1337133	1338389	-	OBDLAM_01343	655.0	1.9e-237	0.828	0.991	0.997	UniRef:UniRef50_A0A919I7T6
contig_1	cds	1338593	1339558	+	OBDLAM_01344	445.0	2.3e-155	1.0	0.823	0.670	UniRef:UniRef50_P0A6V8
contig_1	cds	1339777	1340103	+	OBDLAM_01345	193.0	2.4e-63	1.0	0.824	0.954	UniRef:UniRef50_P69808
contig_1	cds	1340125	1341372	+	OBDLAM_01346	766.0	5.0e-280	1.039	1.0	0.954	UniRef:UniRef50_P77579
contig_1	cds	1341387	1342472	+	OBDLAM_01347	619.0	1.6e-223	0.925	0.870	0.937	UniRef:UniRef50_P76524
contig_1	cds	1342472	1343509	+	OBDLAM_01348	659.0	3.4e-240	1.043	1.0	0.953	UniRef:UniRef50_P77585
contig_1	cds	1343534	1346029	+	OBDLAM_01349	-	-	-	-	-	-
contig_1	cds	1346032	1346889	-	OBDLAM_01350	540.0	2.7e-195	0.926	0.913	1.0	UniRef:UniRef50_A8ADL2
contig_1	cds	1346902	1347636	-	OBDLAM_01351	297.0	5.8e-100	1.184	1.0	0.533	UniRef:UniRef50_U5MQA5
