# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	746071	746286	+	OBDLAM_00751	insB	InsB	SO:0001217, UniRef:UniRef50_B0LHG4
contig_1	cds	746692	747672	-	OBDLAM_00752	tnp	IS5 family ISKpn26 transposase	IS:ISKpn26, SO:0001217, UniRef:UniRef50_P76071
contig_1	cds	747718	747981	-	OBDLAM_00753		hypothetical protein	PFAM:PF24996.1
contig_1	cds	748227	749033	-	OBDLAM_00754		HNH endonuclease	SO:0001217, UniRef:UniRef50_UPI001F38531F
contig_1	cds	749187	749402	-	OBDLAM_00755	insB	InsB	SO:0001217, UniRef:UniRef50_B0LHG4
contig_1	cds	749558	749851	+	OBDLAM_00756		IS1-like element IS1A family transposase	SO:0001217, UniRef:UniRef50_A0A5P0JK27
contig_1	cds	750080	751342	-	OBDLAM_00757	intB	Putative protein IntB	SO:0001217, UniRef:UniRef50_P39347
contig_1	tRNA	751540	751615	-	OBDLAM_00758	trnF	tRNA-Phe(gaa)	SO:0000267
contig_1	cds	751721	752428	-	OBDLAM_00759		DUF554 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S4RTH8
contig_1	cds	752826	754961	+	OBDLAM_00760	speC	ornithine decarboxylase	BlastRules:WP_001326492, EC:4.1.1.17, SO:0001217, UniRef:UniRef50_P21169
contig_1	cds	755011	756267	-	OBDLAM_00761	nupG	nucleoside permease NupG	BlastRules:WP_001049791, SO:0001217, UniRef:UniRef50_P0AFF4
contig_1	cds	756469	757548	-	OBDLAM_00762		peptidoglycan lytic exotransglycosylase	SO:0001217, UniRef:UniRef50_A0A376UH26
contig_1	cds	757613	757888	-	OBDLAM_00763		putative Fe(2+)-trafficking protein	SO:0001217, UniRef:UniRef50_P0A8P3
contig_1	cds	757916	758968	-	OBDLAM_00764		Adenine DNA glycosylase	SO:0001217, UniRef:UniRef50_A0A2L1US24
contig_1	cds	759129	759848	+	OBDLAM_00765		tRNA (guanine-N(7)-)-methyltransferase	SO:0001217, UniRef:UniRef50_Q2NRB6
contig_1	cds	759848	760174	+	OBDLAM_00766		DUF469 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8EBX9
contig_1	cds	760358	761077	+	OBDLAM_00767	yggN	Uncharacterized protein YggN	SO:0001217, UniRef:UniRef50_P0ADS9
contig_1	cds	761253	762299	+	OBDLAM_00768		L-asparaginase 2	SO:0001217, UniRef:UniRef50_A0A3S4FVM0
contig_1	cds	762416	763423	+	OBDLAM_00769		Alpha helix chain	SO:0001217, UniRef:UniRef50_A0A3P6KUE6
contig_1	cds	763487	764623	-	OBDLAM_00770	hemW	Heme chaperone HemW	SO:0001217, UniRef:UniRef50_A0A523M839
contig_1	cds	764616	765209	-	OBDLAM_00771		dITP/XTP pyrophosphatase	SO:0001217, UniRef:UniRef50_A1WVN6
contig_1	cds	765217	765507	-	OBDLAM_00772	yggU	UPF0235 protein YggU	SO:0001217, UniRef:UniRef50_C0PY79
contig_1	cds	765504	766070	-	OBDLAM_00773	yggT	osmotic shock tolerance protein YggT	BlastRules:WP_001094831, SO:0001217, UniRef:UniRef50_P64564
contig_1	cds	766088	766792	-	OBDLAM_00774	yggS	pyridoxal phosphate homeostasis protein	BlastRules:WP_000997795, SO:0001217, UniRef:UniRef50_A0A378FRN3
contig_1	cds	766810	767790	+	OBDLAM_00775		Twitching motility family protein	SO:0001217, UniRef:UniRef50_A0A376RCW0
contig_1	cds	767974	768390	-	OBDLAM_00776		Putative pre-16S rRNA nuclease	SO:0001217, UniRef:UniRef50_A0AA42BB57
contig_1	cds	768390	769025	-	OBDLAM_00777	yqgE	UPF0301 protein YqgE	SO:0001217, UniRef:UniRef50_P0A8W5
contig_1	cds	769062	770012	-	OBDLAM_00778		Glutathione synthetase	SO:0001217, UniRef:UniRef50_P04425
contig_1	cds	770025	770756	-	OBDLAM_00779		Ribosomal RNA small subunit methyltransferase E	SO:0001217, UniRef:UniRef50_A0A2X3FA23
contig_1	cds	770836	771543	-	OBDLAM_00780		Endonuclease I	SO:0001217, UniRef:UniRef50_A0A379IGJ8
contig_1	cds	771638	772093	-	OBDLAM_00781		hypothetical protein	PFAM:PF10263.15, PFAM:PF17283.8
contig_1	cds	772212	773606	-	OBDLAM_00782	galP	galactose/proton symporter	BlastRules:WP_001112301, SO:0001217, UniRef:UniRef50_P0AE24
contig_1	cds	774030	775184	-	OBDLAM_00783		S-adenosylmethionine synthase	SO:0001217, UniRef:UniRef50_P0A817
contig_1	cds	775979	777955	+	OBDLAM_00784		Arginine decarboxylase	SO:0001217, UniRef:UniRef50_A0A447RRD8
contig_1	cds	778093	779013	+	OBDLAM_00785		Agmatinase	SO:0001217, UniRef:UniRef50_Q7VRG4
contig_1	cds	779219	779977	-	OBDLAM_00786	loiP	metalloprotease LoiP	BlastRules:WP_001326497, EC:3.4.24.-, SO:0001217, UniRef:UniRef50_A0A377LVB2
contig_1	cds	780255	782246	+	OBDLAM_00787		Transketolase 1	SO:0001217, UniRef:UniRef50_P27302
contig_1	cds	782560	783027	+	OBDLAM_00788		Mannitol-specific cryptic phosphotransferase enzyme IIA component	SO:0001217, UniRef:UniRef50_P69824
contig_1	cds	783032	784420	+	OBDLAM_00789	cmtA	PTS mannitol transporter subunit IICB	BlastRules:WP_000428805, EC:2.7.1.197, SO:0001217, UniRef:UniRef50_L0KCS6
contig_1	cds	784435	785712	+	OBDLAM_00790		Mannitol-1-phosphate 5-dehydrogenase	SO:0001217, UniRef:UniRef50_Q5E1G4
contig_1	cds	785709	786674	+	OBDLAM_00791		Fructose-1,6-bisphosphatase	SO:0001217, UniRef:UniRef50_A0A6I7LNI1
contig_1	cds	786696	787205	+	OBDLAM_00792	fumE	fumarase E	BlastRules:WP_000224147, EC:4.2.1.2, SO:0001217, UniRef:UniRef50_P11663
contig_1	cds	787202	787915	+	OBDLAM_00793	yggC	Uncharacterized protein YggC	SO:0001217, UniRef:UniRef50_P11664
contig_1	cds	788200	789219	+	OBDLAM_00794		Erythrose-4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A377C3C8
contig_1	cds	789269	790432	+	OBDLAM_00795	pgk	phosphoglycerate kinase	BlastRules:WP_000111274, EC:2.7.2.3, SO:0001217, UniRef:UniRef50_P59461
contig_1	cds	790647	791726	+	OBDLAM_00796		Fructose-bisphosphate aldolase class 2	SO:0001217, UniRef:UniRef50_P0AB71
contig_1	ncRNA	791812	791854	-	OBDLAM_00797	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	792084	792944	+	OBDLAM_00798	mscS	small-conductance mechanosensitive channel MscS	BlastRules:WP_000389818, SO:0001217, UniRef:UniRef50_P0C0S1
contig_1	cds	793083	793718	+	OBDLAM_00799	argO	Arginine exporter protein ArgO	SO:0001217, UniRef:UniRef50_P11667
contig_1	cds	793811	794551	+	OBDLAM_00800		Oxidative stress defense protein	SO:0001217, UniRef:UniRef50_A0A447N4C7
contig_1	cds	794719	795615	+	OBDLAM_00801	ygfI	Uncharacterized HTH-type transcriptional regulator YgfI	SO:0001217, UniRef:UniRef50_P52044
contig_1	cds	795612	797090	-	OBDLAM_00802	scpC	propionyl-CoA:succinate CoA transferase	BlastRules:WP_000449965, EC:2.8.3.-, SO:0001217, UniRef:UniRef50_P52043
contig_1	cds	797114	797899	-	OBDLAM_00803		Methylmalonyl-CoA decarboxylase	SO:0001217, UniRef:UniRef50_P52045
contig_1	cds	797910	798905	-	OBDLAM_00804	argK	GTPase ArgK	SO:0001217, UniRef:UniRef50_P27254
contig_1	cds	798898	801042	-	OBDLAM_00805		methylmalonyl-CoA mutase	SO:0001217, UniRef:UniRef50_A0A4S4NAU9
contig_1	cds	801247	802140	-	OBDLAM_00806	argP	DNA-binding transcriptional regulator ArgP	BlastRules:WP_000828351, SO:0001217, UniRef:UniRef50_P0A8S1
contig_1	cds	802282	802512	+	OBDLAM_00807	yqfE	Uncharacterized protein YqfE	SO:0001217, UniRef:UniRef50_P64563
contig_1	cds	802568	803227	+	OBDLAM_00808		Ribose-5-phosphate isomerase A	SO:0001217, UniRef:UniRef50_P44725
contig_1	cds	803483	804715	+	OBDLAM_00809		D-3-phosphoglycerate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0E8LPW5
contig_1	ncRNA	804928	805078	-	OBDLAM_00810	SIB_RNA	Short Intergenic Abundant RNA	RFAM:RF00113, SO:0000655
contig_1	cds	805104	805652	-	OBDLAM_00811		5-formyltetrahydrofolate cyclo-ligase	SO:0001217, UniRef:UniRef50_A6VM34
contig_1	ncRNA	805727	805910	-	OBDLAM_00812	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_1	cds	805952	806281	-	OBDLAM_00813	zapA	Cell division protein ZapA	SO:0001217, UniRef:UniRef50_A4WE62
contig_1	cds	806449	807027	+	OBDLAM_00814	ygfB	UPF0149 family protein YgfB	BlastRules:WP_001295378, SO:0001217, UniRef:UniRef50_C5BAT6
contig_1	cds	807053	808378	+	OBDLAM_00815		Xaa-Pro aminopeptidase	SO:0001217, UniRef:UniRef50_P15034
contig_1	cds	808375	809553	+	OBDLAM_00816		2-octaprenyl-6-methoxyphenol hydroxylase	SO:0001217, UniRef:UniRef50_P25534
contig_1	cds	809576	810778	+	OBDLAM_00817		2-octaprenylphenol hydroxylase	SO:0001217, UniRef:UniRef50_P25535
contig_1	cds	811225	812319	+	OBDLAM_00818		Aminomethyltransferase	SO:0001217, UniRef:UniRef50_A6TDR7
contig_1	cds	812343	812732	+	OBDLAM_00819		Glycine cleavage system H protein 2	SO:0001217, UniRef:UniRef50_Q88CI8
contig_1	cds	812851	815724	+	OBDLAM_00820		Glycine dehydrogenase (decarboxylating)	SO:0001217, UniRef:UniRef50_P33195
contig_1	cds	815991	816734	+	OBDLAM_00821		1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A377U203
contig_1	cds	816791	818224	-	OBDLAM_00822	bglA	6-phospho-beta-glucosidase BglA	BlastRules:WP_001336277, EC:3.2.1.86, SO:0001217, UniRef:UniRef50_A0A8K0V3U5
contig_1	cds	818269	818580	+	OBDLAM_00823		N(4)-acetylcytidine amidohydrolase	SO:0001217, UniRef:UniRef50_Q8ZFD6
contig_1	cds	818744	819403	+	OBDLAM_00824	yqfA	UPF0073 inner membrane protein YqfA	SO:0001217, UniRef:UniRef50_P67153
contig_1	ncRNA	819420	819497	-	OBDLAM_00825	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	819599	820579	-	OBDLAM_00826	ygfZ	tRNA-modifying protein YgfZ	SO:0001217, UniRef:UniRef50_A1JPM8
contig_1	cds	820822	821088	+	OBDLAM_00827	sdhE	FAD assembly factor SdhE	SO:0001217, UniRef:UniRef50_G4V4G2
contig_1	cds	821069	821476	+	OBDLAM_00828	ygfX	Inner membrane protein YgfX	SO:0001217, UniRef:UniRef50_Q46824
contig_1	cds	821516	822037	-	OBDLAM_00829		Flavodoxin	SO:0001217, UniRef:UniRef50_V3CY49
contig_1	cds	822149	823045	+	OBDLAM_00830	xerD	Tyrosine recombinase XerD	SO:0001217, UniRef:UniRef50_P0A8P8
contig_1	cds	823070	823780	+	OBDLAM_00831		hypothetical protein	PFAM:PF01323.26, PFAM:PF10411.14, PFAM:PF13098.12
contig_1	cds	823786	825519	+	OBDLAM_00832	recJ	Single-stranded-DNA-specific exonuclease RecJ	SO:0001217, UniRef:UniRef50_A0A432ZJ96
contig_1	cds	825827	826708	+	OBDLAM_00833		Peptide chain release factor 2	SO:0001217, UniRef:UniRef50_A0A7V2ADR9
contig_1	cds	826718	828235	+	OBDLAM_00834		Lysine--tRNA ligase, heat inducible	SO:0001217, UniRef:UniRef50_P0A8N5
contig_1	cds	828278	828826	-	OBDLAM_00835		Isopentenyl-diphosphate Delta-isomerase	SO:0001217, UniRef:UniRef50_Q46822
contig_1	cds	828949	829074	-	OBDLAM_00836		Small putative membrane protein	SO:0001217, UniRef:UniRef50_A0A241QMY5
contig_1	cds	829076	830524	-	OBDLAM_00837	uacT	urate/proton symporter UacT	BlastRules:WP_001295374, SO:0001217, UniRef:UniRef50_Q46821
contig_1	cds	830960	832879	+	OBDLAM_00838	aegA	Putative oxidoreductase AegA	SO:0001217, UniRef:UniRef50_P37127
contig_1	cds	832879	833367	+	OBDLAM_00839	ygfS	Putative electron transport protein YgfS	SO:0001217, UniRef:UniRef50_Q46819
contig_1	cds	833403	834770	-	OBDLAM_00840	ghxQ	guanine/hypoxanthine transporter GhxQ	BlastRules:WP_000012163, SO:0001217, UniRef:UniRef50_A0A377IZ31
contig_1	cds	834806	836122	-	OBDLAM_00841		Guanine deaminase	SO:0001217, UniRef:UniRef50_A0A2U3MZ73
contig_1	cds	836140	837540	-	OBDLAM_00842	xanQ	xanthine/proton symporter XanQ	BlastRules:WP_001280192, SO:0001217, UniRef:UniRef50_A0A376D7X4
contig_1	cds	837705	840575	-	OBDLAM_00843	xdhD	putative hypoxanthine oxidase XdhD	SO:0001217, UniRef:UniRef50_Q46814
contig_1	cds	840572	841351	-	OBDLAM_00844	ygfM	Uncharacterized protein YgfM	SO:0001217, UniRef:UniRef50_P64557
contig_1	cds	841402	842730	-	OBDLAM_00845	ssnA	Putative aminohydrolase SsnA	SO:0001217, UniRef:UniRef50_Q46812
contig_1	cds	842733	845831	-	OBDLAM_00846		dihydrouracil dehydrogenase (NAD(+))	SO:0001217, UniRef:UniRef50_A0A081N4P5
contig_1	cds	846153	846731	-	OBDLAM_00847		Molybdenum cofactor cytidylyltransferase	SO:0001217, UniRef:UniRef50_Q46810
contig_1	cds	846834	847604	+	OBDLAM_00848	yqeC	Uncharacterized protein YqeC	SO:0001217, UniRef:UniRef50_Q46809
contig_1	cds	847652	849277	+	OBDLAM_00849	yqeB	Uncharacterized protein YqeB	SO:0001217, UniRef:UniRef50_Q46808
contig_1	cds	849498	850430	-	OBDLAM_00850		Carbamate kinase	SO:0001217, UniRef:UniRef50_D3R0J2
contig_1	cds	850478	851863	-	OBDLAM_00851	hyuA	D-phenylhydantoinase	BlastRules:WP_001264442, EC:3.5.2.-, SO:0001217, UniRef:UniRef50_Q46806
contig_1	cds	851916	853127	-	OBDLAM_00852		putative succinyl-diaminopimelate desuccinylase	SO:0001217, UniRef:UniRef50_A0A0G2Z4Z6
contig_1	cds	853185	854381	-	OBDLAM_00853		Diaminopropionate ammonia-lyase	SO:0001217, UniRef:UniRef50_P66899
contig_1	cds	854439	855626	-	OBDLAM_00854	ygeW	Putative carbamoyltransferase YgeW	SO:0001217, UniRef:UniRef50_Q46803
contig_1	cds	856105	857883	+	OBDLAM_00855		Transcriptional regulator	SO:0001217, UniRef:UniRef50_Q6LQM8
contig_1	cds	857923	858402	-	OBDLAM_00856		Xanthine dehydrogenase iron-sulfur-binding subunit	SO:0001217, UniRef:UniRef50_A0A376LB18
contig_1	cds	858399	859277	-	OBDLAM_00857	xdhB	Putative xanthine dehydrogenase FAD-binding subunit XdhB	SO:0001217, UniRef:UniRef50_Q46800
contig_1	cds	859288	861585	-	OBDLAM_00858		Aldehyde oxidase/xanthine dehydrogenase a/b hammerhead domain-containing protein	SO:0001217, UniRef:UniRef50_G1V151
contig_1	cds	862000	862755	+	OBDLAM_00859	ygeR	Uncharacterized lipoprotein YgeR	SO:0001217, UniRef:UniRef50_Q46798
contig_1	tRNA	862834	862907	+	OBDLAM_00860	trnG	tRNA-Gly(ccc)	SO:0000260
contig_1	cds	863141	864751	+	OBDLAM_00861		GH15-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5B9AP07
contig_1	cds	864883	865830	+	OBDLAM_00862	spaO	Surface presentation of antigens protein SpaO	SO:0001217, UniRef:UniRef50_A0A9Q6Z5Y0
contig_1	cds	865820	866485	+	OBDLAM_00863		Virulence associated secretory protein	SO:0001217, UniRef:UniRef50_A0A379T9C0
contig_1	cds	866495	866755	+	OBDLAM_00864	spaQ	Surface presentation of antigens protein SpaQ	SO:0001217, UniRef:UniRef50_P0A1M4
contig_1	cds	866757	867524	+	OBDLAM_00865		EscT/YscT/HrcT family type III secretion system export apparatus protein	SO:0001217, UniRef:UniRef50_A0A3P5DV81
contig_1	cds	867631	867993	+	OBDLAM_00866		hypothetical protein	
contig_1	cds	868061	868264	+	OBDLAM_00867		hypothetical protein	
contig_1	cds	868291	868653	+	OBDLAM_00868	spaS	Surface presentation of antigens protein SpaS	SO:0001217, UniRef:UniRef50_A0AAE9PS27
contig_1	cds	868733	869008	-	OBDLAM_00869	eivH	EivH	SO:0001217, UniRef:UniRef50_Q3SBC7
contig_1	cds	869010	869510	-	OBDLAM_00870		Transcriptional regulator	SO:0001217, UniRef:UniRef50_Q2TJ93
contig_1	cds	870214	870948	+	OBDLAM_00871	eprH	Type III secretion EprH protein	SO:0001217, UniRef:UniRef50_A0A376MII5
contig_1	cds	870962	871201	+	OBDLAM_00872	eprI	EprI	SO:0001217, UniRef:UniRef50_B2XU12
contig_1	cds	871221	871553	+	OBDLAM_00873	sctI	Type III secretion system inner rod subunit SctI	SO:0001217, UniRef:UniRef50_A0A2J7KPU0
contig_1	cds	871550	872284	+	OBDLAM_00874		Lipoprotein	SO:0001217, UniRef:UniRef50_Q3SBD1
contig_1	cds	872300	872479	+	OBDLAM_00875		hypothetical protein	
contig_1	cds	873096	873527	+	OBDLAM_00876		Oxygen-regulated invasion protein	SO:0001217, UniRef:UniRef50_A0AAF0HMT2
contig_1	cds	873746	874378	+	OBDLAM_00877	ygeK	Uncharacterized response regulatory protein YgeK	SO:0001217, UniRef:UniRef50_Q46791
contig_1	cds	874422	874796	-	OBDLAM_00878		Peptidoglycan-binding-like protein	SO:0001217, UniRef:UniRef50_A0A377DMB7
contig_1	cds	874981	875199	-	OBDLAM_00879	ygeI	Uncharacterized protein YgeI	SO:0001217, UniRef:UniRef50_Q46789
contig_1	cds	875388	875663	+	OBDLAM_00880	tnp	IS1 family IS1A transposase ORF A	IS:IS1A, SO:0001217, UniRef:UniRef50_P19763
contig_1	cds	875708	876085	+	OBDLAM_00881		IS1 transposase	SO:0001217, UniRef:UniRef50_A0A899NDL5
contig_1	cds	876144	877520	-	OBDLAM_00882	ygeH	HilA family transcriptional regulator YgeH	BlastRules:WP_000362668, SO:0001217, UniRef:UniRef50_A0A376KMG1
contig_1	cds	878331	878708	-	OBDLAM_00883		IS1 transposase	SO:0001217, UniRef:UniRef50_A0A899NDL5
contig_1	cds	878753	879028	-	OBDLAM_00884	tnp	IS1 family IS1A transposase ORF A	IS:IS1A, SO:0001217, UniRef:UniRef50_P19763
contig_1	cds	879391	879837	-	OBDLAM_00885		hypothetical protein	
contig_1	cds	880031	880456	+	OBDLAM_00886		hypothetical protein	
contig_1	cds	880432	880572	+	OBDLAM_00887		hypothetical protein	
contig_1	cds	880605	881087	-	OBDLAM_00888	yqeJ	Uncharacterized protein YqeJ	SO:0001217, UniRef:UniRef50_Q46943
contig_1	cds	881080	881889	-	OBDLAM_00889	yqeI	Uncharacterized protein YqeI	SO:0001217, UniRef:UniRef50_Q46942
contig_1	cds	882009	882140	+	OBDLAM_00890		hypothetical protein	
contig_1	cds	882222	882854	-	OBDLAM_00891	yqeH	Uncharacterized protein YqeH	SO:0001217, UniRef:UniRef50_Q46941
contig_1	cds	883314	884543	-	OBDLAM_00892	yqeG	Inner membrane transport protein YqeG	SO:0001217, UniRef:UniRef50_P63340
contig_1	cds	884798	885979	+	OBDLAM_00893		Acetyl-CoA acetyltransferase	SO:0001217, UniRef:UniRef50_P14611
contig_1	cds	886266	887102	+	OBDLAM_00894		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	SO:0001217, UniRef:UniRef50_A0A395L6D2
contig_1	cds	887132	887893	+	OBDLAM_00895		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A136WFZ6
contig_1	cds	888208	889626	+	OBDLAM_00896	araE	arabinose-proton symporter AraE	BlastRules:WP_000256438, BlastRules:WP_003243899, SO:0001217, UniRef:UniRef50_A0A8S0FMQ0
contig_1	cds	889755	890447	+	OBDLAM_00897	ygeA	amino acid racemase	BlastRules:WP_000848659, EC:5.1.1.10, SO:0001217, UniRef:UniRef50_P03813
contig_1	cds	890434	891369	-	OBDLAM_00898	lysR	DNA-binding transcriptional regulator LysR	BlastRules:WP_000741825, SO:0001217, UniRef:UniRef50_I2B5V8
contig_1	cds	891492	892754	+	OBDLAM_00899		Diaminopimelate decarboxylase	SO:0001217, UniRef:UniRef50_Q9ZBH5
contig_1	cds	892761	893792	-	OBDLAM_00900	galR	HTH-type transcriptional regulator GalR	SO:0001217, UniRef:UniRef50_P03024
contig_1	ncRNA	894006	894087	+	OBDLAM_00901	OmrA-B	OmrA-B family	RFAM:RF00079, SO:0000655
contig_1	ncRNA	894202	894289	+	OBDLAM_00902	OmrA-B	OmrA-B family	RFAM:RF00079, SO:0000655
contig_1	cds	894377	896536	+	OBDLAM_00903		Bifunctional protein Aas	SO:0001217, UniRef:UniRef50_P31119
contig_1	cds	896529	897722	+	OBDLAM_00904	lplT	Lysophospholipid transporter LplT	SO:0001217, UniRef:UniRef50_P39196
contig_1	cds	897754	898794	-	OBDLAM_00905		L-glyceraldehyde 3-phosphate reductase	SO:0001217, UniRef:UniRef50_A0A1B8P770
contig_1	cds	898902	899120	-	OBDLAM_00906	ygdR	lipoprotein YgdR	BlastRules:WP_000758655, SO:0001217, UniRef:UniRef50_H2IWY0
contig_1	cds	899258	899971	-	OBDLAM_00907	ygdQ	UPF0053 inner membrane protein YgdQ	SO:0001217, UniRef:UniRef50_P67127
contig_1	cds	900040	900729	-	OBDLAM_00908	mutH	DNA mismatch repair protein MutH	SO:0001217, UniRef:UniRef50_P06722
contig_1	cds	900915	901061	+	OBDLAM_00909	ygdT	Protein YgdT	SO:0001217, UniRef:UniRef50_A0A385XJL2
contig_1	cds	901414	901944	+	OBDLAM_00910		RNA pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_C4LD21
contig_1	cds	901957	904203	+	OBDLAM_00911		Phosphoenolpyruvate-dependent phosphotransferase system	SO:0001217, UniRef:UniRef50_P37177
contig_1	cds	904354	905229	+	OBDLAM_00912		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	SO:0001217, UniRef:UniRef50_P60968
contig_1	cds	905236	906030	+	OBDLAM_00913		Thymidylate synthase	SO:0001217, UniRef:UniRef50_P0A884
contig_1	cds	906215	906685	+	OBDLAM_00914		Type II secretion system protein H	SO:0001217, UniRef:UniRef50_A0AA86M7P1
contig_1	cds	906676	907239	+	OBDLAM_00915		Prepilin peptidase-dependent protein B	SO:0001217, UniRef:UniRef50_P08371
contig_1	cds	907236	907643	+	OBDLAM_00916	ygdB	Uncharacterized protein YgdB	SO:0001217, UniRef:UniRef50_P08370
contig_1	cds	907628	907951	+	OBDLAM_00917		Prepilin peptidase-dependent protein C	SO:0001217, UniRef:UniRef50_P08372
contig_1	cds	907964	911332	+	OBDLAM_00918	recC	RecBCD enzyme subunit RecC	SO:0001217, UniRef:UniRef50_P07648
contig_1	cds	911508	914396	+	OBDLAM_00919		Protease 3	SO:0001217, UniRef:UniRef50_Q6D8I0
contig_1	cds	914389	917931	+	OBDLAM_00920	recB	RecBCD enzyme subunit RecB	SO:0001217, UniRef:UniRef50_A0A379XLC3
contig_1	cds	917931	919757	+	OBDLAM_00921	recD	RecBCD enzyme subunit RecD	SO:0001217, UniRef:UniRef50_B2VFV9
contig_1	cds	919819	921150	-	OBDLAM_00922		Amino-acid acetyltransferase	SO:0001217, UniRef:UniRef50_P0A6C5
contig_1	cds	921382	922635	+	OBDLAM_00923	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	BlastRules:WP_000016907, EC:3.5.1.28, SO:0001217, UniRef:UniRef50_P63883
contig_1	tRNA	922709	922785	-	OBDLAM_00924	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	tRNA	922819	922895	-	OBDLAM_00925	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	tRNA	922929	923005	-	OBDLAM_00926	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	cds	923214	924311	+	OBDLAM_00927		Membrane-bound lytic murein transglycosylase A	SO:0001217, UniRef:UniRef50_D8MW96
contig_1	ncRNA	924433	924475	+	OBDLAM_00928	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	924550	925356	+	OBDLAM_00929	tcdA	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	SO:0001217, UniRef:UniRef50_D2U281
contig_1	cds	925407	925850	-	OBDLAM_00930	csdE	Cysteine desulfurase sulfur acceptor subunit CsdE	SO:0001217, UniRef:UniRef50_A0AAP9U5W9
contig_1	cds	925850	927055	-	OBDLAM_00931		cysteine desulfurase	SO:0001217, UniRef:UniRef50_A0A0T9WUR1
contig_1	cds	927247	927474	+	OBDLAM_00932	ygdI	Uncharacterized lipoprotein YgdI	SO:0001217, UniRef:UniRef50_P65292
contig_1	ncRNA	927491	927696	-	OBDLAM_00933	gcvB	GcvB RNA	RFAM:RF00022, SO:0000655
contig_1	cds	927825	928742	+	OBDLAM_00934	gcvA	glycine cleavage system transcriptional regulator GcvA	BlastRules:WP_000044401, SO:0001217, UniRef:UniRef50_A0A0F9DAP6
contig_1	cds	928761	929156	+	OBDLAM_00935		DUF423 domain-containing protein	SO:0001217, UniRef:UniRef50_B5RDV9
contig_1	cds	929149	930249	+	OBDLAM_00936		Ribosomal RNA large subunit methyltransferase M	SO:0001217, UniRef:UniRef50_P0ADR6
contig_1	cds	930293	931024	-	OBDLAM_00937		HTH deoR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A8AP20
contig_1	cds	931082	931504	-	OBDLAM_00938		L-fucose mutarotase	SO:0001217, UniRef:UniRef50_A0A7Y7YN01
contig_1	cds	931506	932924	-	OBDLAM_00939		L-fuculokinase	SO:0001217, UniRef:UniRef50_P11553
contig_1	cds	933033	934808	-	OBDLAM_00940		FucIase	SO:0001217, UniRef:UniRef50_A0A379VKL4
contig_1	cds	934841	936157	-	OBDLAM_00941		L-fucose permease	SO:0001217, UniRef:UniRef50_A0A376LAT6
contig_1	cds	936704	937351	+	OBDLAM_00942		L-fuculose phosphate aldolase	SO:0001217, UniRef:UniRef50_P0AB87
contig_1	cds	937379	938527	+	OBDLAM_00943		Lactaldehyde reductase	SO:0001217, UniRef:UniRef50_P0A9S1
contig_1	cds	938582	939427	-	OBDLAM_00944		Flap endonuclease Xni	SO:0001217, UniRef:UniRef50_Q8ZMC9
contig_1	cds	939449	940816	-	OBDLAM_00945	sdaB	L-serine ammonia-lyase II	BlastRules:WP_000626422, EC:4.3.1.17, SO:0001217, UniRef:UniRef50_P30744
